time_step,lat,lon,pdop
1,30,-130,1.58581
1,30,-120,1.42256
1,30,-110,1.43563
1,30,-100,1.65457
1,30,-90,2.37511
1,30,-80,2.40598
1,30,-70,1.5135
1,30,-60,1.25363
1,30,-50,1.35738
1,30,-40,1.50145
1,30,-30,2.09155
1,30,-20,1.55135
1,30,-10,1.41525
1,30,0,1.34056
1,30,10,1.28995
1,30,20,2.0974
1,30,30,2.07454
1,30,40,2.06127
1,30,50,2.05797
1,30,60,1.23008
1,30,70,1.39986
1,30,80,2.31732
1,30,90,2.31558
1,30,100,1.57254
1,30,110,1.40444
1,30,120,1.29965
1,30,130,2.15475
1,30,140,1.95543
1,30,150,1.29863
1,30,160,1.29368
1,30,170,1.33046
1,30,180,1.88221
1,40,-180,1.64364
1,40,-170,1.82184
1,40,-160,1.82197
1,40,-150,1.30315
1,40,-140,1.33669
1,40,-130,1.22267
1,40,-120,1.23001
1,40,-110,1.50904
1,40,-100,1.73649
1,40,-90,1.36333
1,40,-80,1.3585
1,40,-70,1.21721
1,40,-60,1.25804
1,40,-50,1.51577
1,40,-40,1.71776
1,40,-30,2.0655
1,40,-20,1.77315
1,40,-10,1.61077
1,40,0,1.43241
1,40,10,1.28024
1,40,20,1.4907
1,40,30,1.48983
1,40,40,1.49283
1,40,50,1.71602
1,40,60,1.26227
1,40,70,1.2952
1,40,80,1.27109
1,40,90,1.36166
1,40,100,1.36295
1,40,110,1.30093
1,40,120,1.89737
1,40,130,1.89848
1,40,140,1.90688
1,40,150,1.58313
1,40,160,1.57516
1,40,170,1.56936
1,40,180,1.64364
1,50,-180,1.63189
1,50,-170,1.80682
1,50,-160,1.8079
1,50,-150,1.29357
1,50,-140,1.36855
1,50,-130,1.17178
1,50,-120,1.11165
1,50,-110,1.19539
1,50,-100,1.35132
1,50,-90,1.35259
1,50,-80,1.6845
1,50,-70,1.36591
1,50,-60,1.35695
1,50,-50,1.35087
1,50,-40,1.39505
1,50,-30,1.58014
1,50,-20,1.41729
1,50,-10,1.3423
1,50,0,1.34464
1,50,10,1.19506
1,50,20,1.37661
1,50,30,1.3681
1,50,40,1.36267
1,50,50,1.36058
1,50,60,1.13037
1,50,70,1.0394
1,50,80,1.12138
1,50,90,1.05039
1,50,100,1.12723
1,50,110,1.98743
1,50,120,1.87348
1,50,130,1.87282
1,50,140,1.87847
1,50,150,1.5644
1,50,160,1.5582
1,50,170,1.55438
1,50,180,1.63189
1,60,-180,1.20626
1,60,-170,1.28762
1,60,-160,1.28512
1,60,-150,1.28541
1,60,-140,1.28849
1,60,-130,1.29421
1,60,-120,1.1915
1,60,-110,1.31672
1,60,-100,1.67093
1,60,-90,1.66714
1,60,-80,1.66667
1,60,-70,1.35673
1,60,-60,1.35054
1,60,-50,1.34669
1,60,-40,1.34551
1,60,-30,1.26634
1,60,-20,1.33476
1,60,-10,1.33349
1,60,0,1.33433
1,60,10,1.33704
1,60,20,1.60132
1,60,30,1.35389
1,60,40,1.34975
1,60,50,1.34829
1,60,60,1.34965
1,60,70,1.12543
1,60,80,1.10796
1,60,90,1.20767
1,60,100,1.20528
1,60,110,1.20479
1,60,120,1.20624
1,60,130,1.25918
1,60,140,1.26058
1,60,150,1.19004
1,60,160,1.18895
1,60,170,1.2322
1,60,180,1.20626
1,70,-180,1.2018
1,70,-170,1.20099
1,70,-160,1.20128
1,70,-150,1.288
1,70,-140,1.28991
1,70,-130,1.41019
1,70,-120,1.72916
1,70,-110,1.37887
1,70,-100,1.37735
1,70,-90,1.37691
1,70,-80,1.37756
1,70,-70,1.37933
1,70,-60,1.19841
1,70,-50,1.11784
1,70,-40,1.11631
1,70,-30,1.20491
1,70,-20,1.20349
1,70,-10,1.20302
1,70,0,1.20348
1,70,10,1.36722
1,70,20,1.36485
1,70,30,1.3638
1,70,40,1.36411
1,70,50,1.36578
1,70,60,1.36876
1,70,70,1.81224
1,70,80,1.81188
1,70,90,1.81362
1,70,100,1.32144
1,70,110,1.3216
1,70,120,1.32327
1,70,130,1.3264
1,70,140,1.14974
1,70,150,1.20959
1,70,160,1.20623
1,70,170,1.20359
1,70,180,1.2018
1,80,-180,1.50025
1,80,-170,1.50005
1,80,-160,1.5001
1,80,-150,1.50043
1,80,-140,1.50107
1,80,-130,1.50203
1,80,-120,1.50331
1,80,-110,1.50487
1,80,-100,1.50666
1,80,-90,1.50861
1,80,-80,1.51063
1,80,-70,1.51263
1,80,-60,1.51451
1,80,-50,1.51616
1,80,-40,1.51752
1,80,-30,1.20911
1,80,-20,1.20823
1,80,-10,1.37601
1,80,0,1.37354
1,80,10,1.37165
1,80,20,1.3704
1,80,30,1.36982
1,80,40,1.82074
1,80,50,1.81751
1,80,60,1.81519
1,80,70,1.81384
1,80,80,1.8135
1,80,90,1.81414
1,80,100,1.81573
1,80,110,1.81818
1,80,120,1.82138
1,80,130,1.50352
1,80,140,1.50267
1,80,150,1.50189
1,80,160,1.50121
1,80,170,1.50065
1,80,180,1.50025
1,90,-180,1.50298
1,90,-170,1.50298
1,90,-160,1.50298
1,90,-150,1.50298
1,90,-140,1.50298
1,90,-130,1.50298
1,90,-120,1.50298
1,90,-110,1.50298
1,90,-100,1.50298
1,90,-90,1.50298
1,90,-80,1.50298
1,90,-70,1.50298
1,90,-60,1.50298
1,90,-50,1.50298
1,90,-40,1.50298
1,90,-30,1.50298
1,90,-20,1.50298
1,90,-10,1.50298
1,90,0,1.50298
1,90,10,1.50298
1,90,20,1.50298
1,90,30,1.50298
1,90,40,1.50298
1,90,50,1.50298
1,90,60,1.50298
1,90,70,1.50298
1,90,80,1.50298
1,90,90,1.50298
1,90,100,1.50298
1,90,110,1.50298
1,90,120,1.50298
1,90,130,1.50298
1,90,140,1.50298
1,90,150,1.50298
1,90,160,1.50298
1,90,170,1.50298
1,90,180,1.50298
